ICS_ID,ORG_Entity,Annotated_Category
93bf6b05-bf3b-4679-b7b5-88f697ba5f2d,RSP,
93bf6b05-bf3b-4679-b7b5-88f697ba5f2d,Organizacja ds. Zakazu Broni Chemicznej,
93bf6b05-bf3b-4679-b7b5-88f697ba5f2d,Geofusion,
93bf6b05-bf3b-4679-b7b5-88f697ba5f2d,IDUM,
93bf6b05-bf3b-4679-b7b5-88f697ba5f2d,HUMMA,
93e655b0-794c-4a1e-9e48-c3e4d9b4b2a0,R&D,
941d6833-0375-4017-9b37-cd790d03cbab,Jednostki Oceny Technicznej,
94adc7a6-3ae6-44f0-a73a-f720b725cc13,Magistratu,
94c61004-be4a-48c8-811d-33dcf4d45850,Polskiej Polityki Zagranicznej,
94c61004-be4a-48c8-811d-33dcf4d45850,Poland Expert Roundtable,
94c61004-be4a-48c8-811d-33dcf4d45850,IFRI,
94c61004-be4a-48c8-811d-33dcf4d45850,DGAP,
94c61004-be4a-48c8-811d-33dcf4d45850,SWP,
94c61004-be4a-48c8-811d-33dcf4d45850,Przedstawicielstwem,
94cd053f-d445-4508-854a-07a11cd9cbbc,Alior Bank,
94cd053f-d445-4508-854a-07a11cd9cbbc,Banco PagaTodo,
94cd053f-d445-4508-854a-07a11cd9cbbc,Banco De Chile,
94cd053f-d445-4508-854a-07a11cd9cbbc,Banco Daycoval,
94cd053f-d445-4508-854a-07a11cd9cbbc,Piraeus Bank,
94cd053f-d445-4508-854a-07a11cd9cbbc,Davivenda,
94cd053f-d445-4508-854a-07a11cd9cbbc,Omint Brasil,
95028585-a352-40ba-a099-15abf551017d,Komitety Techniczne,
95028585-a352-40ba-a099-15abf551017d,WiS-ów,
953b6f67-75bc-4462-b586-94f7844d6c59,Zespół PATRAS,
953b6f67-75bc-4462-b586-94f7844d6c59,Infrastress,
953b6f67-75bc-4462-b586-94f7844d6c59,Johnson & Johnson,
953b6f67-75bc-4462-b586-94f7844d6c59,DePuy Synthes,
953b6f67-75bc-4462-b586-94f7844d6c59,Infrastress,
953b6f67-75bc-4462-b586-94f7844d6c59,RED,
9552300e-5d1a-4ed3-aee4-dd6c78537026,Nike,
95568184-3ce3-472e-a6c3-6e4da37c619d,OLED,
95568184-3ce3-472e-a6c3-6e4da37c619d,Aixtron,
95568184-3ce3-472e-a6c3-6e4da37c619d,AIXTRON,
95568184-3ce3-472e-a6c3-6e4da37c619d,APEVA,
95568184-3ce3-472e-a6c3-6e4da37c619d,Top 10 Polish Talents,
95568184-3ce3-472e-a6c3-6e4da37c619d,Europę,
95601f3d-46ab-411b-80bb-55e515f462bb,„Frankfurter Allgemeine Zeitung”,
95601f3d-46ab-411b-80bb-55e515f462bb,„Correio Braziliense”,
95849cef-8e38-4f6d-9654-62ce3c5e241c,Rejestrze FH,
95849cef-8e38-4f6d-9654-62ce3c5e241c,Kardiologia Polska,
95bc9767-f8e3-46d0-a1d0-b6f0c24c130d,Centrum Onkologii w Warszawie,
95bc9767-f8e3-46d0-a1d0-b6f0c24c130d,Centrum Nowotworów Dziedzicznych w Szczecinie,
95bc9767-f8e3-46d0-a1d0-b6f0c24c130d,CCI Europe,
95bc9767-f8e3-46d0-a1d0-b6f0c24c130d,CCI EUROPE,
95df894b-e038-426f-998a-9feba3178c9e,KR-u,
95df894b-e038-426f-998a-9feba3178c9e,MMŚP,
95df894b-e038-426f-998a-9feba3178c9e,Matrycę Potrzeb Marketingowych,
95df894b-e038-426f-998a-9feba3178c9e,MMŚP,
95df894b-e038-426f-998a-9feba3178c9e,MMŚP,
95df894b-e038-426f-998a-9feba3178c9e,MMŚP,
95df894b-e038-426f-998a-9feba3178c9e,MMŚP,
95df894b-e038-426f-998a-9feba3178c9e,MMŚP,
95e53a6b-8dee-43e7-ae41-c105d569bc0d,Uniwersyteckiego Centrum Klinicznego w Gdańsku,
95e53a6b-8dee-43e7-ae41-c105d569bc0d,StethoMe,
95e53a6b-8dee-43e7-ae41-c105d569bc0d,StethoMe,
95e53a6b-8dee-43e7-ae41-c105d569bc0d,TechCrunch,
95e53a6b-8dee-43e7-ae41-c105d569bc0d,StethoMe,
9657a3c2-b569-4904-bf98-292d75a6d1e1,NIKE,
9657a3c2-b569-4904-bf98-292d75a6d1e1,Booker,
9657a3c2-b569-4904-bf98-292d75a6d1e1,Nobel,
9657a3c2-b569-4904-bf98-292d75a6d1e1,Stow. Literackim im. Baczyńskiego,
965eddeb-9cbe-4b6b-b175-79bf4d052405,MOBAX,
965eddeb-9cbe-4b6b-b175-79bf4d052405,OLEWNIK,
965ee083-09aa-4bb1-a880-0369e27ccc01,DANKO Hodowla Roślin Sp.,
965ee083-09aa-4bb1-a880-0369e27ccc01,Centralnego Ośrodka Badania Odmian Roślin Uprawnych,
9666cd0a-53e9-486a-9b2e-9f08ca7781eb,NOMED,
9666cd0a-53e9-486a-9b2e-9f08ca7781eb,Med Silesia,
9666cd0a-53e9-486a-9b2e-9f08ca7781eb,NOMED,
966a16f8-b4f9-4722-9689-7303f385ae69,Kongresu,
966a16f8-b4f9-4722-9689-7303f385ae69,Kongres,
966a16f8-b4f9-4722-9689-7303f385ae69,Kongresu,
966a16f8-b4f9-4722-9689-7303f385ae69,Kongresu,
966a16f8-b4f9-4722-9689-7303f385ae69,Telewizji Polskiej,
966a16f8-b4f9-4722-9689-7303f385ae69,Tygodnika Katolickiego NIEDZIELA,
966aa31e-9871-4e01-8d31-4778f1430426,IGR,
966aa31e-9871-4e01-8d31-4778f1430426,IGR,
967bcd95-bb1a-4258-8b96-c37fe1b5a95a,Ośrodek,
9681b9ba-b659-4a6f-b714-7b661edaaeb1,SpA,
9681b9ba-b659-4a6f-b714-7b661edaaeb1,Loteria de Cocncepcion,
9696ea88-1857-4f51-ae55-030b0b65ae85,Taskforcome,
96c6cc93-f115-4e59-b16c-9bd153b1be95,NSE,
96c6cc93-f115-4e59-b16c-9bd153b1be95,NSE,
96c6cc93-f115-4e59-b16c-9bd153b1be95,NSE,
96c6cc93-f115-4e59-b16c-9bd153b1be95,NSE,
96c6cc93-f115-4e59-b16c-9bd153b1be95,NSE,
96c6cc93-f115-4e59-b16c-9bd153b1be95,NSE,
96fd9bf3-b8c3-4db6-9003-666b5acfa30f,Wydz,
96fd9bf3-b8c3-4db6-9003-666b5acfa30f,Monopolis,
96fd9bf3-b8c3-4db6-9003-666b5acfa30f,Pawilon Polski,
96fd9bf3-b8c3-4db6-9003-666b5acfa30f,Stacji Antarktycznej im. H. Arctowskiego,
96fd9bf3-b8c3-4db6-9003-666b5acfa30f,Polskiej Stacji Antarktycznej im. H. Arctowskiego,
96ff0c71-6a99-4fbf-8647-d721ac876a48,II WŚ,
96ff7381-b130-4598-b7c8-22fb04ae93d9,Polskiego Rejestru Statków,
96ff7381-b130-4598-b7c8-22fb04ae93d9,American Bureau of Shipping,
96ff7381-b130-4598-b7c8-22fb04ae93d9,ABS,
970b64f2-4203-4a19-828b-14d0cd7668f8,Altix,
970c7abe-8ee8-43c4-ba94-860d987af64b,PrO4Bake,
970c7abe-8ee8-43c4-ba94-860d987af64b,EIT Food,
970d0b66-c1b3-4294-8e08-a5b2c032f7aa,TRAKT,
970d0b66-c1b3-4294-8e08-a5b2c032f7aa,PDS,
970d0b66-c1b3-4294-8e08-a5b2c032f7aa,TRAKT,
97451bd9-3c2a-4328-8f4a-c4ec24240e52,Polska Sekcja,
975a716a-563c-49d4-a0ad-9d14cd54b855,Civitas Wartberg,
975a716a-563c-49d4-a0ad-9d14cd54b855,Archeologisch en Cultuurhistorisch Adviesbureau,
97838f07-1e0b-4061-b801-a7de473bae27,SilverDecisions,
97838f07-1e0b-4061-b801-a7de473bae27,SilverDecisions,
97838f07-1e0b-4061-b801-a7de473bae27,MBA,
97838f07-1e0b-4061-b801-a7de473bae27,Ancitel Spa,
97838f07-1e0b-4061-b801-a7de473bae27,Ortelio Ltd,
97838f07-1e0b-4061-b801-a7de473bae27,Gementee den Haag,
97838f07-1e0b-4061-b801-a7de473bae27,Dublin City Council,
97838f07-1e0b-4061-b801-a7de473bae27,Comune di Prato,
97838f07-1e0b-4061-b801-a7de473bae27,Open Knowledge Foundation Lbg,
97838f07-1e0b-4061-b801-a7de473bae27,Audacy Space,
97838f07-1e0b-4061-b801-a7de473bae27,Decision Nodes,
97838f07-1e0b-4061-b801-a7de473bae27,Shumaker Attorney at Law,
97838f07-1e0b-4061-b801-a7de473bae27,SilverDecisions,
978bef36-5b0a-4f94-bb1d-d6732486bb7b,Onet,
978bef36-5b0a-4f94-bb1d-d6732486bb7b,Pepco,
978bef36-5b0a-4f94-bb1d-d6732486bb7b,Oekotex Annual Report 2019/2012,
978bef36-5b0a-4f94-bb1d-d6732486bb7b,PIETRUCHA,
97bf32d3-0d09-4547-bb1f-576090f3c3a9,NAV,
97bf32d3-0d09-4547-bb1f-576090f3c3a9,Sekcje MSC,
97bf32d3-0d09-4547-bb1f-576090f3c3a9,NAV,
97bf32d3-0d09-4547-bb1f-576090f3c3a9,NAV,
97bf32d3-0d09-4547-bb1f-576090f3c3a9,Podkomitetu NAV,
97cfbb04-ad5b-4558-a8e9-0871179eb647,USN Deputy Director,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Chinami,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Rosją,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Ukrainę,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Central Europe,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Omaha,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Offutt Air Force Base,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Deterrence and Assurance Ascademic Alliance,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Polish Nuclear Dreams,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Omaha,
97cfbb04-ad5b-4558-a8e9-0871179eb647,Dowództwa Strategicznego USA,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,IWOTA,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97e2455c-8cdf-4f32-97c5-3c3fb4bf7548,JRM,
97f93891-0bcb-4509-80e9-b94e69627872,EiPS,
97f93891-0bcb-4509-80e9-b94e69627872,Ośrodki Wsparcia Ekonomii Społecznej,
982a7440-3840-4922-9a22-4f9533d74854,Miejskie Ogrody Publiczne,
982a7440-3840-4922-9a22-4f9533d74854,WROZ,
982a7440-3840-4922-9a22-4f9533d74854,WROZ,
982c1e52-2795-4efe-a308-69ccdcf0f063,Akwarium Gdyńskie,
982c1e52-2795-4efe-a308-69ccdcf0f063,emused.eu,
9858705e-8101-4097-b122-e7fa6c3c214a,MSCDN,
9858705e-8101-4097-b122-e7fa6c3c214a,MSCDN,
9858705e-8101-4097-b122-e7fa6c3c214a,MSCDN Siedlce,
9858705e-8101-4097-b122-e7fa6c3c214a,MSCDN Siedlce,
9858705e-8101-4097-b122-e7fa6c3c214a,MOŚ,
986ae04f-4c84-4654-ac44-5566752dc455,PBSSP,
9872c702-60c0-4c3d-992f-6af90b4a1533,MPCOE,
9872c702-60c0-4c3d-992f-6af90b4a1533,MPCOE,
9872c702-60c0-4c3d-992f-6af90b4a1533,MPCOE,
9872c702-60c0-4c3d-992f-6af90b4a1533,JFTC,
9872c702-60c0-4c3d-992f-6af90b4a1533,MP COE,
9872c702-60c0-4c3d-992f-6af90b4a1533,NFIU,
9872c702-60c0-4c3d-992f-6af90b4a1533,NCIA,
9872c702-60c0-4c3d-992f-6af90b4a1533,JFTC,
98882f3a-bb97-4cbe-9dc9-1e8e5dbf1203,BIMSB,
98882f3a-bb97-4cbe-9dc9-1e8e5dbf1203,ECBiG-MOSAIC,
98882f3a-bb97-4cbe-9dc9-1e8e5dbf1203,Medicofarma Biotech,
98882f3a-bb97-4cbe-9dc9-1e8e5dbf1203,Dystrogen Gene Therapies Inc. Chicago,
98a02b71-3b12-4101-abd2-7da69db2d218,Polskiej Strategii Wodorowej,
98a02b71-3b12-4101-abd2-7da69db2d218,Polskiej Strategii Wodorowej,
98a02b71-3b12-4101-abd2-7da69db2d218,Polskiej Strategii Wodorowej,
98a02b71-3b12-4101-abd2-7da69db2d218,Polskiej Strategii Wodorowej CTH2 IEn,
98a02b71-3b12-4101-abd2-7da69db2d218,Polska Strategia Wodorowa,
98a02b71-3b12-4101-abd2-7da69db2d218,Polskiej Strategii Wodorowej,
98a02b71-3b12-4101-abd2-7da69db2d218,Polskiej Strategii Wodorowej,
98c8e6b6-1fa5-44ba-b854-17481a319c59,MIBMiK,
98c8e6b6-1fa5-44ba-b854-17481a319c59,ViRAP,
98c8e6b6-1fa5-44ba-b854-17481a319c59,PREvENT,
98d44ade-9cdf-49ea-a42b-edea3704b083,Komendy Portu Wojennego w Gdyni,
98d44ade-9cdf-49ea-a42b-edea3704b083,AIP,
98d44ade-9cdf-49ea-a42b-edea3704b083,STO,
98d44ade-9cdf-49ea-a42b-edea3704b083,STO,
9901bb72-11c4-496c-a9ba-6063418e57db,Platforma,
993f2aee-fc6b-4112-a2cb-4e0d1e5af911,Zakładów Mechanicznych im. Marcelego Nowotki,
99828e4e-28b8-4b36-bab6-92488b3a8e4a,€URO,
99828e4e-28b8-4b36-bab6-92488b3a8e4a,Mercedes Benz Polska,
99828e4e-28b8-4b36-bab6-92488b3a8e4a,Polityka Insight,
99828e4e-28b8-4b36-bab6-92488b3a8e4a,ABiF,
9982d06f-1241-4ad9-95c2-37b1c11958e5,Centrum Kształcenia i Wychowania w Dobieszkowie,
9982d06f-1241-4ad9-95c2-37b1c11958e5,WK OHP,
9982d06f-1241-4ad9-95c2-37b1c11958e5,WK OHP,
9982d06f-1241-4ad9-95c2-37b1c11958e5,Komendę Główną OHP,
9982d06f-1241-4ad9-95c2-37b1c11958e5,Ochotniczych Hufców Pracy,
99b23bfa-98c7-4f42-93e4-5c5049e6345a,Gospodarstwie Rolno-Rybackim w Ławkach,
99bc70ea-7953-408c-8f77-c2e049130e69,AFGAN,
9a351bed-960a-475d-8807-10ff806a189c,WODA LEŻAJSK,
9a42da7f-a265-42f4-8848-9eb18a34a437,Dyrektor Ochrony Środowiska w Gdańsku,
9a42da7f-a265-42f4-8848-9eb18a34a437,ORLEN,
9a42da7f-a265-42f4-8848-9eb18a34a437,LOTOS PETROBALTIC,
9a610f14-89e0-44ef-8049-c1d6a0d644ef,Budzik dla Dzieci,
9a610f14-89e0-44ef-8049-c1d6a0d644ef,Oddziału,
9a610f14-89e0-44ef-8049-c1d6a0d644ef,Oddziału,
9a610f14-89e0-44ef-8049-c1d6a0d644ef,Budzik dla Dzieci,
9a7addbd-d2cf-4f56-b3ec-2b1cc7e98ccf,Indie-EU,
9a7addbd-d2cf-4f56-b3ec-2b1cc7e98ccf,Indii-,
9a7addbd-d2cf-4f56-b3ec-2b1cc7e98ccf,West Bengal Global Business Summit,
9a7addbd-d2cf-4f56-b3ec-2b1cc7e98ccf,NIAS,
9a7addbd-d2cf-4f56-b3ec-2b1cc7e98ccf,LOT Warszawa,
9a7addbd-d2cf-4f56-b3ec-2b1cc7e98ccf,JNU,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,POL-on,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,ATRACK,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,Austrian Graduate Tracking Project,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,National Reference Point,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,MOSTA,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,Higher Education Monitoring and Analysis Centre,
9a8958a7-a2dd-4fab-805c-832a6c4bad15,POL-on,
9aa15dbd-d9ce-4f6b-a47b-25f78a519058,Warsaw Summer School,
9aa15dbd-d9ce-4f6b-a47b-25f78a519058,Polish Sociological Review,
9aa15dbd-d9ce-4f6b-a47b-25f78a519058,JUROS,
9aa8c917-7944-49d5-8f59-d9813b987d15,Telekomunikacja,
9aa8c917-7944-49d5-8f59-d9813b987d15,4Experience,
9aa8c917-7944-49d5-8f59-d9813b987d15,Selleo,
9aa8c917-7944-49d5-8f59-d9813b987d15,Telekomunikacja,
9ae7b133-58c8-4d0f-8b88-4f5e4d8e2941,Rytmiki i Jazzu,
9b2853a5-1e24-42c6-bb57-bf8f2aa05486,KPST–A,
9b2853a5-1e24-42c6-bb57-bf8f2aa05486,"ŚL,DŚ",
9b2853a5-1e24-42c6-bb57-bf8f2aa05486,Małopolska Zach.,
9b2853a5-1e24-42c6-bb57-bf8f2aa05486,FST,
9b2853a5-1e24-42c6-bb57-bf8f2aa05486,NUTS3,
9b35e103-4f51-413f-817e-7e5a11326003,ŁTN,
9b35e103-4f51-413f-817e-7e5a11326003,Nasz Szczuczyn”,
9b35e103-4f51-413f-817e-7e5a11326003,Repozytorium UwB,
9b3f8bc3-427e-4f44-8724-58d287493618,IBS,
9b817eb9-eb90-436d-83c2-09ab7293dcdf,Oddziale Kardiologicznym,
9b817eb9-eb90-436d-83c2-09ab7293dcdf,DISCHARGE,
9b8a40a1-5bd3-48b0-92b2-830b4051d62a,Vigo System,
9b98aad4-f11a-45c4-9945-de5c1f817ec0,SENESCYT,
9b98aad4-f11a-45c4-9945-de5c1f817ec0,Sistema Nacional de Nivelación y Admisión,
9b98aad4-f11a-45c4-9945-de5c1f817ec0,SNNA,
9b98aad4-f11a-45c4-9945-de5c1f817ec0,Universidad Central del Ecuador,
9b98aad4-f11a-45c4-9945-de5c1f817ec0,UCE,
9b98aad4-f11a-45c4-9945-de5c1f817ec0,Studenckich Biurach,
9ba60377-d46a-4c38-8969-cad4e077b181,Leszczyńskiego Centrum Biznesu dla Klastra Spożywczego Leszczyńskie Smaki dla Przedsiębiorcy Bars,
9ba60377-d46a-4c38-8969-cad4e077b181,Runoland,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Alarmed,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Unsettled,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Wary,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Trump Presidency,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,"""The Guardian""",
9bb211b9-0f4b-4844-aa46-710ba906ac4f,"""Westdeutsche Allgemeine Zeitung""",
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Brexitu,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Initiative Nachrichtenaufklärung,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,INA,
9bb211b9-0f4b-4844-aa46-710ba906ac4f,Deutschlandfunk,
9bdcd948-5657-47b2-8e71-42651212e4a8,ACL,
9bfd102c-063d-4bb5-910b-d7a27bb25f2a,Gospostrateg,
9bfd102c-063d-4bb5-910b-d7a27bb25f2a,KRK,
9bfd102c-063d-4bb5-910b-d7a27bb25f2a,Urban Laby,
9c172515-b24b-44f7-a4f9-1d847be4e244,CEO,
9c172515-b24b-44f7-a4f9-1d847be4e244,Prosoma M.Ostrowskiego,
9c172515-b24b-44f7-a4f9-1d847be4e244,Chief Scientific Officer,
9c172515-b24b-44f7-a4f9-1d847be4e244,Mika,
9c172515-b24b-44f7-a4f9-1d847be4e244,Attune,
9c172515-b24b-44f7-a4f9-1d847be4e244,Centrum Wsparcia Pacjenta i Jego Bliskich „Słonko”,
9c172515-b24b-44f7-a4f9-1d847be4e244,Organizacją Pożytku Publicznego,
9c172515-b24b-44f7-a4f9-1d847be4e244,Centrum Terapii Poznawczo-Behawioralnej,
9c172515-b24b-44f7-a4f9-1d847be4e244,CTPB,
9c357a99-c24c-41f2-8e9b-7ca80ffd94fd,EuroCovcat,
9c508f5a-9c52-4803-b124-639cb5ff3906,Mitsubishi Hitachi Power Systems,
9c508f5a-9c52-4803-b124-639cb5ff3906,LTD,
9c508f5a-9c52-4803-b124-639cb5ff3906,Mitsubishi Hitachi Power Systems,
9c508f5a-9c52-4803-b124-639cb5ff3906,LTD,
9c508f5a-9c52-4803-b124-639cb5ff3906,Veolia,
9c873e09-dd58-45cc-8521-1a13df4c4d76,EmbassyofPolandWashingtonDC,
9c8901e4-de0d-4f24-a666-271321e4e5ae,SGS Polska,
9ca89d81-152a-49dd-b4bc-62f19c0e4bdb,EULAG,
9ca89d81-152a-49dd-b4bc-62f19c0e4bdb,EULAG,
9cb8fada-d6d1-4c2b-94cc-c04a8100f257,United States,
9cd6596c-3d96-4bbd-a8e4-348e77af14ce,KPM,
9cd6596c-3d96-4bbd-a8e4-348e77af14ce,Departamentu Strategii,
9cd6596c-3d96-4bbd-a8e4-348e77af14ce,OPM IRMiR,
9cd6596c-3d96-4bbd-a8e4-348e77af14ce,OPM IRMiR,
9cd6596c-3d96-4bbd-a8e4-348e77af14ce,Obserwatorium Polityki miejskiej,
9cd80d38-2e00-4b2c-a46b-5ab929db9bf7,Isyrius,
9cd80d38-2e00-4b2c-a46b-5ab929db9bf7,Centrum Inteligentnego Rozwoju,
9cd80d38-2e00-4b2c-a46b-5ab929db9bf7,„Tenderness”,
9cee375c-4958-486b-adc3-721f33add5fb,CFA Society Switzerland,
9cee375c-4958-486b-adc3-721f33add5fb,Bankier,
9cee375c-4958-486b-adc3-721f33add5fb,GetBack SA,
9d21a421-7a28-4b5a-9e89-97fafbf06fe1,Wspólny Sekretariat Techniczny Programu Współpracy Transgranicznej Polska-Rosja,
9d21a421-7a28-4b5a-9e89-97fafbf06fe1,Obwodem Kaliningradzkim FR,
9d491be1-3900-42c3-883c-5f4d4e8c8ddd,Al. Piastów,
9d491be1-3900-42c3-883c-5f4d4e8c8ddd,IAI SA,
9d491be1-3900-42c3-883c-5f4d4e8c8ddd,IdoSell,
9d491be1-3900-42c3-883c-5f4d4e8c8ddd,IdoSell,
9d491be1-3900-42c3-883c-5f4d4e8c8ddd,IAI SA,
9d491be1-3900-42c3-883c-5f4d4e8c8ddd,IAI SA,
9d5942bf-44cc-4353-a407-50df5d9e3960,PomScreen,
9d5942bf-44cc-4353-a407-50df5d9e3960,RareScreen,
9d5942bf-44cc-4353-a407-50df5d9e3960,SCID,
9d5942bf-44cc-4353-a407-50df5d9e3960,Immunology,
9d5942bf-44cc-4353-a407-50df5d9e3960,PKU,
9d5942bf-44cc-4353-a407-50df5d9e3960,PKU,
9d5942bf-44cc-4353-a407-50df5d9e3960,PTPS,
9d86ade7-a8d4-46d2-89ee-6c2aede8c78f,CIS,
9d86ade7-a8d4-46d2-89ee-6c2aede8c78f,TSNIISK,
9d86ade7-a8d4-46d2-89ee-6c2aede8c78f,Moskwa,
9e410980-f02f-425a-9b7f-2615352cf226,Erasmus,
9e410980-f02f-425a-9b7f-2615352cf226,Forthem Summer School,
9e410980-f02f-425a-9b7f-2615352cf226,Telemost,
9e410980-f02f-425a-9b7f-2615352cf226,OFN,
9e410980-f02f-425a-9b7f-2615352cf226,Palaentology,
9e410980-f02f-425a-9b7f-2615352cf226,BPP,
9e410980-f02f-425a-9b7f-2615352cf226,JuraPark,
9e6b150a-931f-42c4-b16c-402847f47f6e,Uniwersytecie Papieskim Jana Pawła II w Krakowie,
9e6b150a-931f-42c4-b16c-402847f47f6e,UTW UPJPII,
9e6b150a-931f-42c4-b16c-402847f47f6e,Praca Socjalna,
9e6b150a-931f-42c4-b16c-402847f47f6e,Uniwersytecie Papieskim Jana Pawła II w Krakowie,
9e9a0318-bccb-4785-8d16-9eb0e3e3dbb4,SPB Torkret Sp. z.o.o.,
9e9a0318-bccb-4785-8d16-9eb0e3e3dbb4,Telekomunikacja,
9e9a0318-bccb-4785-8d16-9eb0e3e3dbb4,Automatyka,
9e9a0318-bccb-4785-8d16-9eb0e3e3dbb4,Elektrotechnika,
9ec7ed97-4bfa-4133-b553-e3b1d0232e58,Zespołu ds.,
9ec7ed97-4bfa-4133-b553-e3b1d0232e58,Wschodniego Akceleratora Biznesu,
9edb5523-8362-403b-aa6a-a26ec1bdc708,„Aby Żyć”,
9edb5523-8362-403b-aa6a-a26ec1bdc708,PZH,
9edb5523-8362-403b-aa6a-a26ec1bdc708,Zakładem Chemii Nieorganicznej i Analitycznej UMB,
9edb5523-8362-403b-aa6a-a26ec1bdc708,Aveiro,
9edb8e5c-a6ae-4a26-bdc1-f54f56c26e43,UneXploded Ordnance,
9ee36a45-6496-49c1-9bb8-7c053a160223,AVSEC CARGO,
9ee36a45-6496-49c1-9bb8-7c053a160223,SOL,
9ee36a45-6496-49c1-9bb8-7c053a160223,ELAL,
9f2561ec-34a5-45bc-a81b-80d1cc46ee79,Europa,
9f295bf3-65ac-477c-a280-82c1d2c41e02,PW Niepodległa,
9f726f3b-116e-4c14-9146-3b8ec6295dc8,Nowy Lek,
9fa92b9f-fc98-47a5-8dbc-16fbf2236902,Poradni Językowej PWN,
9fb0b0b2-d77a-446c-b5ec-56f801757aa7,Rad Biznesu,
9fb0b0b2-d77a-446c-b5ec-56f801757aa7,Biuro Podróży InterTrans,
9fb0b0b2-d77a-446c-b5ec-56f801757aa7,Humanitas,
9fded7b5-08a4-4b1b-8b43-45581c80e8b8,TG Stacja,
9fded7b5-08a4-4b1b-8b43-45581c80e8b8,TG Stacja,
9fdf2354-1580-4b2a-ab87-b5ea75b04d24,SOPSAR,
9fdf2354-1580-4b2a-ab87-b5ea75b04d24,SOPSAR,
9fdf2354-1580-4b2a-ab87-b5ea75b04d24,RESHeat,
9fdf2354-1580-4b2a-ab87-b5ea75b04d24,SOPSAR,
a0154b51-ec61-44eb-963f-ca82e9467c1c,NSZZ „Solidarność”,
a020d71c-e062-4b24-b64b-fc17aeedbfbd,Centralnej Bazy Emisyjnej,
a020d71c-e062-4b24-b64b-fc17aeedbfbd,CBE,
a020d71c-e062-4b24-b64b-fc17aeedbfbd,COP,
a020d71c-e062-4b24-b64b-fc17aeedbfbd,ETS,
a03c1049-678a-4bff-891b-e3076f068aa9,BCI,
a03c1049-678a-4bff-891b-e3076f068aa9,BCI,
a03c1049-678a-4bff-891b-e3076f068aa9,BCI,
a03c1049-678a-4bff-891b-e3076f068aa9,„Budzik”,
a03c1049-678a-4bff-891b-e3076f068aa9,Robotec.ai,
a03c1049-678a-4bff-891b-e3076f068aa9,Robotec.ai,
a03c1049-678a-4bff-891b-e3076f068aa9,Robotec.ai,
a03c1049-678a-4bff-891b-e3076f068aa9,Polems,
a03c1049-678a-4bff-891b-e3076f068aa9,Biomed,
a040d3da-6a0e-4e4f-a790-223e9ff05e6d,The Polish Catholik Mission,
a04fe12a-6aa8-4830-a265-3000965f0b65,Podbeskidzia,
a04fe12a-6aa8-4830-a265-3000965f0b65,SOR,
a04fe12a-6aa8-4830-a265-3000965f0b65,Podbeskidzia,
a04fe12a-6aa8-4830-a265-3000965f0b65,Polskiego Czerwonego Krzyża,
a05e5113-2d00-4e57-a956-4d143d2db3e1,DYNAMIC BUSINESS INFORMATION,
a05e5113-2d00-4e57-a956-4d143d2db3e1,ASIA PACIFIC,
a05e5113-2d00-4e57-a956-4d143d2db3e1,Europe,
a05e5113-2d00-4e57-a956-4d143d2db3e1,Middle East,
a05e5113-2d00-4e57-a956-4d143d2db3e1,CitiBank,
a05e5113-2d00-4e57-a956-4d143d2db3e1,OCC,
a05e5113-2d00-4e57-a956-4d143d2db3e1,Prof,
a05e5113-2d00-4e57-a956-4d143d2db3e1,Office of the Comptroller of the Currency,
a06eb6de-f4cc-4281-a4a8-5f23853c9757,Powstaniem Wielkopolskim,
a06eb6de-f4cc-4281-a4a8-5f23853c9757,Powstaniem Wielkopolskim,
