ICS_ID,ORG_Entity,Lemma_Entity,Suspicious,Lemma_Cleaned,Matched_Category
740e7dd8-94a2-49ae-b9e1-d84ad4d4f73f,Korean Invention Promotion Association,korean invention promotion association,False,korean invention promotion association,NGO / Association / Foundation
740e7dd8-94a2-49ae-b9e1-d84ad4d4f73f,World Intelectual Property Organization,world intelectual propert organization,False,world intelectual propert organization,International Organization / EU
74217028-f3fb-4726-94db-4d1560ae2b68,UPP,up_,True,up_,Other / Unclear
74217028-f3fb-4726-94db-4d1560ae2b68,Klee-agro,klec - agro,False,klec - agro,Company / Business
74217028-f3fb-4726-94db-4d1560ae2b68,R-SGD Przybroda,r-sgd przybrod,False,r-sgd przybrod,Education (non-university)
74217028-f3fb-4726-94db-4d1560ae2b68,RGD Dłoń,rokt_at dłoń,True,rokt_at dłoń,Company / Business
74217028-f3fb-4726-94db-4d1560ae2b68,Gospodarstwa Doświadczalne,gospodarstwo doświadczalne,False,gospodarstwo doświadczalne,Government / Public Administration
74217028-f3fb-4726-94db-4d1560ae2b68,COBORU,cobór,False,cobór,Government / Public Administration
74246ae2-4b81-4bd0-8ccb-d7adbd3e1986,MK Mikro Energia,murabp mikro energia,False,murabp mikro energia,Company / Business
74246ae2-4b81-4bd0-8ccb-d7adbd3e1986,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
7440291b-4772-476b-98d9-fc0d12dc0db2,Europejskiej Sieci Referencji,europejski sieć referencja,False,europejski sieć referencja,International Organization / EU
7440291b-4772-476b-98d9-fc0d12dc0db2,ERN,er_yn_piażni,True,er_yn_piażni,International Organization / EU
7440291b-4772-476b-98d9-fc0d12dc0db2,UMW,umw,False,umw,Other / Unclear
7440291b-4772-476b-98d9-fc0d12dc0db2,Centrum Diagnostyczno-Terapeutycznego Chorób Rzadkich,centrum diagnostyczno - terapeutyczny choroba rzadko,False,centrum diagnostyczno - terapeutyczny choroba rzadko,Health / Hospitals / Medical
7440291b-4772-476b-98d9-fc0d12dc0db2,PTHS,pohspyst,False,pohspyst,NGO / Association / Foundation
7440291b-4772-476b-98d9-fc0d12dc0db2,CDTChRz,cdtchrz,False,cdtchrz,Health / Hospitals / Medical
7440291b-4772-476b-98d9-fc0d12dc0db2,FASD,fasd,False,fasd,Other / Unclear
74880323-715e-4203-9bd4-602dd7712d1b,PARP,parpycpa,False,parpycpa,Government / Public Administration
74880323-715e-4203-9bd4-602dd7712d1b,Bioscientia,bioscientia,False,bioscientia,Company / Business
74880323-715e-4203-9bd4-602dd7712d1b,KBE,kte,False,kte,Company / Business
74880323-715e-4203-9bd4-602dd7712d1b,Parlamentu Europejskiego,parlament europejski,False,parlament europejski,Government / Public Administration
74a7f3ea-4762-4ea6-9d9e-7ed8b1ed7e79,UMCS,umcs,False,umcs,Other / Unclear
74b0497a-e5ec-4a7a-83a1-9be69725fc60,TVP,to_sysapipiporoby,True,TVP,Media / Publishing
74b0497a-e5ec-4a7a-83a1-9be69725fc60,Telewizja Polska,telewizja polski,False,telewizja polski,Media / Publishing
74b0497a-e5ec-4a7a-83a1-9be69725fc60,TVP Kultura,to_sysapipiporoby kultura,True,TVP kultura,Media / Publishing
74f32d3e-fc88-4e91-9af3-78b364d1dac9,OECD,oecd,False,oecd,International Organization / EU
74f32d3e-fc88-4e91-9af3-78b364d1dac9,Komisji Europejskiej,komisja europejski,False,komisja europejski,Government / Public Administration
74f32d3e-fc88-4e91-9af3-78b364d1dac9,PACINAS,pacinas,False,pacinas,International Organization / EU
7505a1b8-bab6-4e27-a375-35e584e4e063,WHO,who,False,who,International Organization / EU
7505a1b8-bab6-4e27-a375-35e584e4e063,UNESCO International Bioethics Committee,unesco international bioethics committee,False,unesco international bioethics committee,International Organization / EU
7505a1b8-bab6-4e27-a375-35e584e4e063,IBC,ib_cetytowy,True,ib_cetytowy,Company / Business
750c08a0-7f51-48ad-a785-94b6ede8a9d0,LumiSep Sp. z o.o,lumisep sa . z ograniczona_odpowiedzialność,True,lumisep s.a. z o.o.,Company / Business
750c08a0-7f51-48ad-a785-94b6ede8a9d0,Centrum,centrum,False,centrum,Other / Unclear
750c08a0-7f51-48ad-a785-94b6ede8a9d0,Międzyuniwersyteckiego Centrum Informatyzacji,międzyuniwersytka centrum informatyzacja,False,międzyuniwersytka centrum informatyzacja,Other / Unclear
752a70d3-80a7-4c64-8609-faaff11ec825,BREMBO,brembo,False,brembo,Company / Business
752a70d3-80a7-4c64-8609-faaff11ec825,PESA,pes,False,pes,Company / Business
752a70d3-80a7-4c64-8609-faaff11ec825,LBMiK,lbmik,False,lbmik,Other / Unclear
752a70d3-80a7-4c64-8609-faaff11ec825,INOFAMA,inofama,False,inofama,Company / Business
752a70d3-80a7-4c64-8609-faaff11ec825,Bremo,bremo,False,bremo,Company / Business
7537c1d1-2d37-4ecd-a533-da445dac9cd6,Związek Banków Polskich,związek bank polski,False,związek bank polski,Company / Business
7537c1d1-2d37-4ecd-a533-da445dac9cd6,Polskiej Federacji Rzeczoznawców Majątkowych,polski federacji rzeczoznawców majątkowy,False,polski federacji rzeczoznawców majątkowy,NGO / Association / Foundation
7537c1d1-2d37-4ecd-a533-da445dac9cd6,Radzie Standardów Zawodowych,rada standard zawodowy,False,rada standard zawodowy,Government / Public Administration
757ef994-dad9-4f53-859c-ed31fe109d3a,Europejskiego Inspektora Ochrony Danych,europejski inspektor ochrona dane,False,europejski inspektor ochrona dane,International Organization / EU
757ef994-dad9-4f53-859c-ed31fe109d3a,EIOD,eiod,False,eiod,Other / Unclear
75a83357-ef05-481d-b87e-4f8731e9a32f,Centrum Kształcenia Ustawicznego,centrum kształcenie ustawiczny,False,centrum kształcenie ustawiczny,Education (non-university)
75c703ce-263d-4481-be9a-86ef2546dceb,IPCZD,ipczd,False,ipczd,Health / Hospitals / Medical
75cc0f75-7619-4075-8101-22afdf33c99a,Dyrekcji Generalnej Lasów Państwowych,dyrekcja generalny las państwowy,False,dyrekcja generalny las państwowy,Government / Public Administration
75cc0f75-7619-4075-8101-22afdf33c99a,PGL Lasy Państwowe,pod_pect las państwowy,True,pod_pect las państwowy,Government / Public Administration
75cc0f75-7619-4075-8101-22afdf33c99a,Polskie Lasy Państwowe,polski las państwowy,False,polski las państwowy,Government / Public Administration
75cc0f75-7619-4075-8101-22afdf33c99a,RDLP Piła,ro_przec piła,True,ro_przec piła,Other / Unclear
75cc0f75-7619-4075-8101-22afdf33c99a,DGLP Lasy Państwowe,dokta las państwowy,False,dokta las państwowy,Government / Public Administration
75f1ea60-8581-4c63-b79d-1748cf05efd2,Zgromadzenie Związku,zgromadzić związek,False,zgromadzić związek,Other / Unclear
75f1ea60-8581-4c63-b79d-1748cf05efd2,Związku,związek,False,związek,Other / Unclear
75f1ea60-8581-4c63-b79d-1748cf05efd2,UAM,uam,False,uam,Other / Unclear
75fa650c-cc8b-4de3-8cd3-7bc1b053c004,Generalną Dyrekcję Ochrony Środowiska,generalna dyrekcja ochrona środowisko,False,generalna dyrekcja ochrona środowisko,Government / Public Administration
75fa650c-cc8b-4de3-8cd3-7bc1b053c004,GDOŚ,gdoś,False,gdoś,Government / Public Administration
75fa650c-cc8b-4de3-8cd3-7bc1b053c004,Komisji Europejskiej,komisja europejski,False,komisja europejski,Government / Public Administration
760ecaaf-c7ea-4748-9eb3-d24d14162634,Wydawnictwa Katechetycznego,wydawnictwo katechetycznego,False,wydawnictwo katechetycznego,Media / Publishing
760ecaaf-c7ea-4748-9eb3-d24d14162634,UKSW,uks,False,uks,Other / Unclear
760ecaaf-c7ea-4748-9eb3-d24d14162634,Konferencję Episkopatu Polski,konferencja episkopat polski,False,konferencja episkopat polski,Religious Organization
760ecaaf-c7ea-4748-9eb3-d24d14162634,Kościoła,kościół,False,kościół,Religious Organization
76165434-d85a-4206-acc5-0dae5ed70956,PJ ILiJ,pod_wem ilij,True,pod_wem ilij,Other / Unclear
76165434-d85a-4206-acc5-0dae5ed70956,UJK,ujka,False,ujka,Other / Unclear
76624e34-390a-4b4e-bfd1-858f72c2104e,Vive Textile Recycling sp. z o.o,vive textile recycling sa . z ograniczona_odpowiedzialność,True,vive textile recycling s.a. z o.o.,Company / Business
76624e34-390a-4b4e-bfd1-858f72c2104e,TMT’s,tmt’s,False,tmt’s,Other / Unclear
767e5c31-8b2f-4278-99b3-fd1e344315dd,AWF,awf,False,awf,Other / Unclear
76a22a2e-c5b5-4b17-ab8b-47662e2b4c43,RSzB,rszb,False,rszb,Company / Business
76bd8a0c-ea71-47be-8028-fa8edd91a30b,WSA,wia,False,wia,Government / Public Administration
77029baa-d512-45e1-9446-9eed249577e6,Biblioteki Jagiellońskiej,biblioteka jagielloński,False,biblioteka jagielloński,Education (non-university)
77029baa-d512-45e1-9446-9eed249577e6,Biblioteca Jagellonica,bibliotec jagellonica,False,bibliotec jagellonica,Education (non-university)
773f9b78-2cc1-459f-b857-20d48efd13b9,Adaptronica,adaptronica,False,adaptronica,Company / Business
773f9b78-2cc1-459f-b857-20d48efd13b9,Thales Alenia Space,thales alenia space,False,thales alenia space,Company / Business
773f9b78-2cc1-459f-b857-20d48efd13b9,Europejską Agencją Kosmiczną,europejską agencją kosmiczna,False,europejską agencją kosmiczna,International Organization / EU
77555029-d126-4808-b21a-d2cf4d1e5edb,WIZ,wiza,False,wiza,Other / Unclear
775d5cfe-78b8-48fe-8e36-1d919b8ee8e3,ELI,ele,False,ele,International Organization / EU
775d5cfe-78b8-48fe-8e36-1d919b8ee8e3,BEUC,beuc,False,beuc,International Organization / EU
775d5cfe-78b8-48fe-8e36-1d919b8ee8e3,Europejskiej Organizacji Konsumenckiej BEUC,europejski organizacja konsumencka beuc,False,europejski organizacja konsumencka beuc,International Organization / EU
775d5cfe-78b8-48fe-8e36-1d919b8ee8e3,Reporter,reporter,False,reporter,Company / Business
775d5cfe-78b8-48fe-8e36-1d919b8ee8e3,Grupy Badawczej Prawa Usług Cyfrowych,grupa badawczy prawo usługa cyfrowy,False,grupa badawczy prawo usługa cyfrowy,Company / Business
775d5cfe-78b8-48fe-8e36-1d919b8ee8e3,Grupy Badawczej,grupa badawczy,False,grupa badawczy,Company / Business
7771c3dd-3b6c-4813-a7e8-6881cad6f379,GUS,gus,False,gus,Government / Public Administration
7771c3dd-3b6c-4813-a7e8-6881cad6f379,Główny Urząd Statystyczny,główny urząd statystyczny,False,główny urząd statystyczny,Government / Public Administration
7771c3dd-3b6c-4813-a7e8-6881cad6f379,ZT UM/AM,złoty um/am,False,złoty um/am,Other / Unclear
777bf281-9ef7-42a2-afcd-9f3b7df024e2,NATO,nato,False,nato,International Organization / EU
779b21fc-a345-4a6b-bd3c-edf817b36bb2,Adform,adform,False,adform,Company / Business
779b21fc-a345-4a6b-bd3c-edf817b36bb2,Scania,scania,False,scania,Company / Business
779b21fc-a345-4a6b-bd3c-edf817b36bb2,Bauer,bauer,False,bauer,International Organization / EU
779b21fc-a345-4a6b-bd3c-edf817b36bb2,Applica.ai,applica .ai,False,applica .ai,Company / Business
779b21fc-a345-4a6b-bd3c-edf817b36bb2,B2Holding,b2holding,False,b2holding,Company / Business
77e5cd43-da44-44ec-a860-fbae8f00c0fb,Calfert,calfert,False,calfert,Company / Business
77e5cd43-da44-44ec-a860-fbae8f00c0fb,Vet-Agro Sp. z o.o.,vet - agro sa . z ograniczona_odpowiedzialność .,True,vet - agro s.a. z o.o.,Company / Business
782532b0-8326-49a9-8006-2724c7fdeaae,Qwerty,qwerty,False,qwerty,Other / Unclear
782532b0-8326-49a9-8006-2724c7fdeaae,NLF,no_awnpa,True,no_awnpa,Other / Unclear
78460efc-041e-41e2-a383-c3619054e558,RAPID,rapid,False,rapid,Other / Unclear
78460efc-041e-41e2-a383-c3619054e558,Rządu RP,rząd roktóry,False,rząd rp,Government / Public Administration
78460efc-041e-41e2-a383-c3619054e558,International Maritime Organization,international maritime organization,False,international maritime organization,International Organization / EU
78460efc-041e-41e2-a383-c3619054e558,IAEA,iaea,False,iaea,International Organization / EU
78769b8e-c0f0-40d1-b404-1ba47382964e,Taropak/Foodpak,taropak / foodpak,False,taropak / foodpak,Company / Business
78769b8e-c0f0-40d1-b404-1ba47382964e,PIOIRO,pioiro,False,pioiro,Government / Public Administration
78769b8e-c0f0-40d1-b404-1ba47382964e,PIO,pio,False,pio,Other / Unclear
78769b8e-c0f0-40d1-b404-1ba47382964e,Polska Izba Odzysku i Recyklingu Opakowań,polski izba odzysk i recykling opakowanie,False,polski izba odzysk i recykling opakowanie,Government / Public Administration
78769b8e-c0f0-40d1-b404-1ba47382964e,Stowarzyszenie Natureef,stowarzyszenie natureef,False,stowarzyszenie natureef,NGO / Association / Foundation
78769b8e-c0f0-40d1-b404-1ba47382964e,Yanko Sp. z o.o.,yanko sa . z ograniczona_odpowiedzialność .,True,yanko s.a. z o.o.,Company / Business
78769b8e-c0f0-40d1-b404-1ba47382964e,RCIiTT,rciitt,False,rciitt,Government / Public Administration
78769b8e-c0f0-40d1-b404-1ba47382964e,CBIMO,cbimo,False,cbimo,Other / Unclear
78769b8e-c0f0-40d1-b404-1ba47382964e,Polska Izba Opakowań,polski izba opakowanie,False,polski izba opakowanie,Government / Public Administration
78769b8e-c0f0-40d1-b404-1ba47382964e,Stowarzyszenie Zielona Chemia,stowarzyszenie zielony chemia,False,stowarzyszenie zielony chemia,NGO / Association / Foundation
78769b8e-c0f0-40d1-b404-1ba47382964e,PlastPol,plastpol,False,plastpol,Company / Business
787a6b66-f800-48e8-b5b6-99a1f03fcf21,HIPRA,hipra,False,hipra,Company / Business
78e1c231-51a9-4d32-aee2-5b315703de51,TVP,to_sysapipiporoby,True,TVP,Media / Publishing
78fee3fa-bad9-4065-bad6-54b3c480891b,AWL,awl,False,awl,Other / Unclear
78fee3fa-bad9-4065-bad6-54b3c480891b,WSPol,wspol,False,wspol,Government / Public Administration
78fee3fa-bad9-4065-bad6-54b3c480891b,Aerospace Industries,aerospace industries,False,aerospace industries,Company / Business
79006ebe-a99b-402c-b596-13008e6b28ff,Elektromasz,elektromasz,False,elektromasz,Company / Business
79006ebe-a99b-402c-b596-13008e6b28ff,TWERD,twerd,False,twerd,Company / Business
79063db0-9852-4a50-a596-c1d23b9b9c8e,UKW,ukwa,False,ukwa,Other / Unclear
79063db0-9852-4a50-a596-c1d23b9b9c8e,PPSS,padprzeł,False,padprzeł,Company / Business
79063db0-9852-4a50-a596-c1d23b9b9c8e,Państwowej Radzie Gospodarki Wodnej,państwowy rada gospodarka wodny,False,państwowy rada gospodarka wodny,Government / Public Administration
791b0a1b-365b-411f-85a8-6e43c4407578,FINN,finy,False,finy,Company / Business
7955a85d-705c-43a3-9f8e-1452941da84c,AGH,agh,False,agh,Other / Unclear
7955a85d-705c-43a3-9f8e-1452941da84c,Rady ERIHS-PL,rada erihs-pl,False,rada erihs-pl,Government / Public Administration
7955a85d-705c-43a3-9f8e-1452941da84c,E-RIHS.pl,e-rihs.pl,True,e-rihs.pl,International Organization / EU
7955a85d-705c-43a3-9f8e-1452941da84c,Inżynierii Materiałowej,inżynieria materiałowa,False,inżynieria materiałowa,Other / Unclear
79777ee2-7a76-47c4-8a6f-6c949ef7f383,Santander Bank Polska,santander bank polski,False,santander bank polski,Company / Business
79777ee2-7a76-47c4-8a6f-6c949ef7f383,Obszaru Zapewnienia Zgodności,obszar zapewnić zgodność,False,obszar zapewnić zgodność,Government / Public Administration
79777ee2-7a76-47c4-8a6f-6c949ef7f383,ZBP,zotym_podobne,True,zotym_podobne,NGO / Association / Foundation
79777ee2-7a76-47c4-8a6f-6c949ef7f383,Związek Banków Polskich,związek bank polski,False,związek bank polski,Company / Business
79777ee2-7a76-47c4-8a6f-6c949ef7f383,Związku Banków Polskich,związek bank polski,False,związek bank polski,Company / Business
79777ee2-7a76-47c4-8a6f-6c949ef7f383,OECD,oecd,False,oecd,International Organization / EU
79777ee2-7a76-47c4-8a6f-6c949ef7f383,Bank Pekao,bank pekao,False,bank pekao,Company / Business
79777ee2-7a76-47c4-8a6f-6c949ef7f383,Komisji Etyki Bankowej,komisja etyka bankowa,False,komisja etyka bankowa,Government / Public Administration
7984a5ff-7055-4b3d-b7e6-67ef1edf3717,B+R,bietącpna,False,bietącpna,Other / Unclear
7984a5ff-7055-4b3d-b7e6-67ef1edf3717,Garment,garment,False,garment,Company / Business
7984a5ff-7055-4b3d-b7e6-67ef1edf3717,Womar,womar,False,womar,Company / Business
7984a5ff-7055-4b3d-b7e6-67ef1edf3717,Trans-texu,trans - texu,False,trans - texu,Company / Business
7984a5ff-7055-4b3d-b7e6-67ef1edf3717,Trans-Tex,trans-tex,True,trans-tex,Company / Business
799f4917-dab5-4e75-8c4c-b4608be3f775,NEC,nec,False,nec,Company / Business
799f4917-dab5-4e75-8c4c-b4608be3f775,Samsung Electronics,samsung electronics,False,samsung electronics,Company / Business
799f4917-dab5-4e75-8c4c-b4608be3f775,RWTH Aachen,rwth aachen,False,rwth aachen,Other / Unclear
799f4917-dab5-4e75-8c4c-b4608be3f775,VisioWave,visiowave,False,visiowave,Company / Business
79c7d98c-b3dc-4d2d-bc8c-a018900e138f,Ministerstwo Finansów,ministerstwo finanse,False,ministerstwo finanse,Government / Public Administration
79c7d98c-b3dc-4d2d-bc8c-a018900e138f,Ministerstwa Klimatu i Środowiska,ministerstwo klimat i środowisko,False,ministerstwo klimat i środowisko,Government / Public Administration
79c7d98c-b3dc-4d2d-bc8c-a018900e138f,Ministerstwa Finansów,ministerstwo finanse,False,ministerstwo finanse,Government / Public Administration
79dc0ca6-1ba7-4e38-9b74-adbdba223098,Riela®International,riela ®international,False,riela ®international,International Organization / EU
79dc0ca6-1ba7-4e38-9b74-adbdba223098,Polska Agencja Rozwoju Przedsiębiorczości,polski agencja rozwój przedsiębiorczość,False,polski agencja rozwój przedsiębiorczość,Government / Public Administration
79dc0ca6-1ba7-4e38-9b74-adbdba223098,Riela,riela,False,riela,Company / Business
79dc0ca6-1ba7-4e38-9b74-adbdba223098,Riela Polska,riela polski,False,riela polski,Company / Business
79dc0ca6-1ba7-4e38-9b74-adbdba223098,Urząd Patentowy RP,urząd patentowy roktóry,False,urząd patentowy rp,Government / Public Administration
7a04ebf9-9aeb-41c3-84c4-0c4fa2ba463a,IHiT,ihit,False,ihit,Other / Unclear
7a127913-60d6-4803-99fd-006a0407cd20,UPP,up_,True,up_,Other / Unclear
7a127913-60d6-4803-99fd-006a0407cd20,GDLP,gr_pinic,True,gr_pinic,Government / Public Administration
7a3fa858-e192-4868-8360-94cf2b15802c,UMK,umka,False,umka,Other / Unclear
7a3fa858-e192-4868-8360-94cf2b15802c,Hnoss,hnoss,False,hnoss,Company / Business
7a3fa858-e192-4868-8360-94cf2b15802c,Balticsmith,balticsmith,False,balticsmith,Other / Unclear
7a3fa858-e192-4868-8360-94cf2b15802c,Nord Emporium,nordzinia emporium,False,nordzinia emporium,Company / Business
7a3fa858-e192-4868-8360-94cf2b15802c,Wulf und Jewerly,wulf undyp jewerly,False,wulf undyp jewerly,Company / Business
7a45b189-8ba9-4d14-8914-be5db25a305b,TVP Kultura,to_sysapipiporoby kultura,True,TVP kultura,Media / Publishing
7a45b189-8ba9-4d14-8914-be5db25a305b,Biblioteki Ordynacji Krasińskich,biblioteka ordynacja krasiński,False,biblioteka ordynacja krasiński,Education (non-university)
7a45b189-8ba9-4d14-8914-be5db25a305b,TVP Info,to_sysapipiporoby info,True,TVP info,Media / Publishing
7a45b189-8ba9-4d14-8914-be5db25a305b,PIW,piw,False,piw,Government / Public Administration
7a45b189-8ba9-4d14-8914-be5db25a305b,tvp.info,tvp.info,True,tvp.info,Media / Publishing
7a45b189-8ba9-4d14-8914-be5db25a305b,PAP,pap,False,pap,Media / Publishing
7a68d3b5-fd97-4b86-a976-bcea283a2d09,Muzeum Historii Żydów Polskich POLIN,muzeum historia żyd polski polin,False,muzeum historia żyd polski polin,Cultural Institution / Arts
7a68d3b5-fd97-4b86-a976-bcea283a2d09,Oddział Związku Ukraińców,oddział związek ukrainiec,False,oddział związek ukrainiec,NGO / Association / Foundation
7a68d3b5-fd97-4b86-a976-bcea283a2d09,Wirtualny Sztetl,wirtualny sztetl,False,wirtualny sztetl,Cultural Institution / Arts
7a68d3b5-fd97-4b86-a976-bcea283a2d09,TVP3,tvp3,False,tvp3,Media / Publishing
7a68d3b5-fd97-4b86-a976-bcea283a2d09,TVP Szczecin,to_sysapipiporoby szczecin,True,TVP szczecin,Media / Publishing
7a68d3b5-fd97-4b86-a976-bcea283a2d09,Radio Szczecin,radio szczecin,False,radio szczecin,Media / Publishing
7a9496bd-3dac-4d7e-80c5-d6456eb6ddd4,POLATOM,polat,False,polat,Company / Business
7abc6dba-3528-4916-be23-cf6d7a3da77f,Komisja Europejska,komisja europejski,False,komisja europejski,Government / Public Administration
7afd7fec-cda2-42a3-be40-fbef0c35c7c2,Weegree,weegree,False,weegree,Company / Business
7b128818-276b-4f4b-823c-7622b3cc4af9,nanoEMI,nanoemi,False,nanoemi,Company / Business
7b128818-276b-4f4b-823c-7622b3cc4af9,PWPW,pod_tytalem,True,pod_tytalem,Company / Business
7b128818-276b-4f4b-823c-7622b3cc4af9,ENT SA,entymetai sa,False,entymetai sa,Company / Business
7b128818-276b-4f4b-823c-7622b3cc4af9,Hebei Semiconductor RI,hebej semiconductor ri,False,hebej semiconductor ri,Company / Business
7b128818-276b-4f4b-823c-7622b3cc4af9,WFPW,wfhdzycpabobie,False,wfhdzycpabobie,Other / Unclear
7b164840-95c1-4edd-bcc5-204241da0edf,EXPLOMET,explomet,False,explomet,Company / Business
7b1bd8b5-aaed-470e-9aa9-c9d2545abb2a,ITF,i_tym_podobne,True,i_tym_podobne,International Organization / EU
7b1bd8b5-aaed-470e-9aa9-c9d2545abb2a,Kadry Narodowej,kadra narodowy,False,kadra narodowy,Government / Public Administration
7b1bd8b5-aaed-470e-9aa9-c9d2545abb2a,UJD,ujdyp,False,ujdyp,Other / Unclear
7b570b45-7e60-44e8-98bc-01c42585f0ea,WP UW,wodtwet uw,False,wodtwet uw,Other / Unclear
7b73919b-9329-4a75-8f15-d32d769ee57b,Nasiennictwo Ogrodnicze POLAN,nasiennictwo ogrodnicze polano,False,nasiennictwo ogrodnicze polano,Company / Business
7b73919b-9329-4a75-8f15-d32d769ee57b,PlantiCo,plantico,False,plantico,Company / Business
7b73919b-9329-4a75-8f15-d32d769ee57b,Centralny Ośrodek Badania Odmian Roślin Uprawnych,centralny ośrodek badanie odmiana roślina uprawny,False,centralny ośrodek badanie odmiana roślina uprawny,Government / Public Administration
7b73919b-9329-4a75-8f15-d32d769ee57b,PlantiCo Zielonki,plantico zielonki,False,plantico zielonki,Company / Business
7b73919b-9329-4a75-8f15-d32d769ee57b,Spójnia Nochowo,spójnia nochowo,False,spójnia nochowo,NGO / Association / Foundation
7b73919b-9329-4a75-8f15-d32d769ee57b,URK,ur_cycpapiador,True,ur_cycpapiador,Other / Unclear
7b73919b-9329-4a75-8f15-d32d769ee57b,Krakowska Hodowla,krakowski hodowla,False,krakowski hodowla,Company / Business
7b73919b-9329-4a75-8f15-d32d769ee57b,COBORU,cobór,False,cobór,Government / Public Administration
7b74a337-ac90-4e33-84b4-ad9452e3c0b5,PKN ORLEN SA,pon orlen sa,False,pon orlen sa,Company / Business
7b74a337-ac90-4e33-84b4-ad9452e3c0b5,PKN Orlen SA,pon orlen sa,False,pon orlen sa,Company / Business
7b850870-ec43-4c69-8f56-a36d73585643,KIC Raw Materials,kic raw materials,False,kic raw materials,International Organization / EU
7b850870-ec43-4c69-8f56-a36d73585643,GOZ,goz,False,goz,Other / Unclear
7b850870-ec43-4c69-8f56-a36d73585643,AGH,agh,False,agh,Other / Unclear
7b949792-098e-44c2-879e-e693f1819827,Instytucie,instytut,False,instytut,Other / Unclear
7b949792-098e-44c2-879e-e693f1819827,Polbionica Sp. z o.o.,polbionica sa . z ograniczona_odpowiedzialność .,True,polbionica s.a. z o.o.,Company / Business
7b949792-098e-44c2-879e-e693f1819827,LDMZ,lekko,False,lekko,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Teatr Pieśń Kozła,teatr pieśń kozioł,False,teatr pieśń kozioł,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Teatr Wybrzeże,teatr wybrzeże,False,teatr wybrzeże,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Teatr Miniatura,teatr miniatura,False,teatr miniatura,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Teatr ZAR,teatr zar,False,teatr zar,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,UM Sopotu,um sopot,False,um sopot,Other / Unclear
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Ambasadę Irlandii,ambasadę irlandii,False,ambasadę irlandii,Government / Public Administration
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Gdański Teatr Szekspirowski,gdański teatr szekspirowski,False,gdański teatr szekspirowski,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Wydawnictwo Czarne,wydawnictwo czarny,False,wydawnictwo czarny,Media / Publishing
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,MKiDN,mkidno,False,mkidno,Government / Public Administration
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Teatr BOTO,teatr boto,False,teatr boto,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Urząd Marszałkowski Woj. Pomorskiego,urząd marszałkowski województwo . pomorski,False,urząd marszałkowski województwo . pomorski,Government / Public Administration
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,Teatr Wierszalin,teatr wierszalin,False,teatr wierszalin,Cultural Institution / Arts
7b99fd2c-49aa-4a3f-b2bc-be16d63b7347,NCK,nck,False,nck,Cultural Institution / Arts
7bf2a35e-28a2-4ad6-be7f-0c95f7a2d1f6,WHO,who,False,who,International Organization / EU
7c3c958a-4fa1-4504-9255-4e40024d303f,TPC DM,taczącp dent,False,taczącp dent,Other / Unclear
7c3c958a-4fa1-4504-9255-4e40024d303f,FAC TRADE,fac trade,False,fac trade,Company / Business
7c3c958a-4fa1-4504-9255-4e40024d303f,WTO,wto,False,wto,International Organization / EU
7c3c958a-4fa1-4504-9255-4e40024d303f,TPC FM,taczącp fektometr_pici,True,taczącp FM,Media / Publishing
7c3c958a-4fa1-4504-9255-4e40024d303f,MSZ,mięty,False,mięty,Government / Public Administration
7c3c958a-4fa1-4504-9255-4e40024d303f,Światowej Organizacji Handlu,światowy organizacja handel,False,światowy organizacja handel,International Organization / EU
7c3c958a-4fa1-4504-9255-4e40024d303f,MRiRW,mrirzy,False,mrirzy,Government / Public Administration
7c3c958a-4fa1-4504-9255-4e40024d303f,Rada Generalna,rada generalna,False,rada generalna,Government / Public Administration
7c3c958a-4fa1-4504-9255-4e40024d303f,Rada ds. Handlu Towarami,rada do_spraw . handel towarami,True,rada ds. handel towarami,Government / Public Administration
7c3c958a-4fa1-4504-9255-4e40024d303f,MRPiT,mrpit,False,mrpit,Government / Public Administration
7c3c958a-4fa1-4504-9255-4e40024d303f,Trade Negotiation Committee,trade negotiation committee,False,trade negotiation committee,International Organization / EU
7c954edc-8241-41c3-8c98-c2601c8978ee,Polskiego Związku Lekkiej Atletyki,polski związek lekki atletyki,False,polski związek lekki atletyki,NGO / Association / Foundation
7cac37e2-a2ed-4232-af41-79c5085abff4,PTP,podpintym,False,podpintym,NGO / Association / Foundation
7cbdbc05-e4f6-4f34-a00e-cd14d5899426,Organization of World Heritage Cities,organization of world heritage cities,False,organization of world heritage cities,International Organization / EU
